order_id,order_date,customer_id,customer_name,customer_segment,region,state,sales_channel,product_id,product_name,category,unit_price,units_sold,discount_pct,cogs_per_unit,freight_cost,revenue,profit
ORD112780,2024-10-14,C050,Deshpande Enterprises,Distributor,East,Odisha,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,131.39,14,0.22,81.66,36.77,1434.78,254.77
ORD112781,2024-04-06,C050,Deshpande Enterprises,Distributor,North,Punjab,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,165.22,3,0.23,125.96,64.76,381.66,-60.98
ORD112782,2022-01-01,C001,Sharma Enterprises,SME,South,Kerala,Retail,P001_BEV,NovaBay Juice 1L,Beverage,195.33,44,0.22,121.19,27.99,6703.73,1343.38
ORD112783,2022-03-19,C004,Singh Wholesale Hub,Distributor,West,Maharashtra,Retail,P002_FOO,NovaBay Rice 10kg,Food,85.98,27,0.23,48.83,19.13,1787.52,449.98
ORD112784,2022-12-08,C031,Bansal Distributors,Distributor,West,Gujarat,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,193.38,22,0.17,150.42,38.7,3531.12,183.18
ORD112785,2023-04-20,C006,Reddy Supermart,Enterprise,West,Goa,Retail,P004_FOO,NovaBay Oil 1L,Food,251.16,11,0.28,158.72,35.6,1989.19,207.67
ORD112786,2022-06-21,C003,Mehta Retail Chain,Enterprise,South,Tamil Nadu,Retail,P002_BEV,NovaBay Water 500ml,Beverage,38.39,38,0.17,24.05,29.21,1210.82,267.71
ORD112787,2022-03-24,C040,Shukla Enterprises,SME,West,Gujarat,Retail,P001_FOO,NovaBay Atta 5kg,Food,245.74,44,0.17,137.82,35.82,8974.42,2874.52
ORD112788,2024-06-19,C007,Nair Trading Co,SME,South,Karnataka,Retail,P004_FOO,NovaBay Oil 1L,Food,361.32,26,0.06,211.27,25.45,8830.66,3312.19
ORD112789,2024-10-13,C030,Thakur General Store,SME,North,Uttar Pradesh,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,97.32,24,0.17,70.51,57.22,1938.61,189.15
ORD112790,2023-09-17,C046,Hegde Trading Co,SME,North,Uttar Pradesh,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,389.44,36,0.34,219.92,15.81,9253.09,1320.16
ORD112791,2023-05-16,C024,Agarwal Stores,SME,East,West Bengal,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,276.88,23,0.17,203.0,55.14,5285.64,561.5
ORD112792,2023-09-30,C029,Jain Enterprises,Enterprise,South,Tamil Nadu,Retail,P004_FOO,NovaBay Oil 1L,Food,103.5,16,0.24,62.0,31.71,1258.56,234.85
ORD112793,2023-05-07,C006,Reddy Supermart,Enterprise,North,Haryana,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,68.7,31,0.4,38.65,15.94,1277.82,63.73
ORD112794,2023-09-23,C006,Reddy Supermart,Enterprise,West,Rajasthan,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,126.1,13,0.31,74.9,12.73,1131.12,144.69
ORD112795,2022-02-13,C008,Joshi Brothers,Distributor,West,Goa,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,37.3,23,0.14,20.52,33.23,737.79,232.6
ORD112796,2023-10-06,C014,Bose Retail Hub,SME,West,Maharashtra,Retail,P002_BEV,NovaBay Water 500ml,Beverage,148.98,19,0.18,88.68,30.6,2321.11,605.59
ORD112797,2022-10-22,C008,Joshi Brothers,Distributor,East,Bihar,Direct,P001_BEV,NovaBay Juice 1L,Beverage,180.21,34,0.12,110.65,36.32,5391.88,1593.46
ORD112798,2023-08-18,C008,Joshi Brothers,Distributor,North,Punjab,Retail,P001_BEV,NovaBay Juice 1L,Beverage,116.16,34,0.17,74.2,33.37,3278.04,721.87
ORD112799,2024-10-07,C009,Verma Retail Ltd,Enterprise,South,Telangana,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,275.7,25,0.25,209.03,46.14,5169.38,-102.51
ORD112800,2022-03-28,C002,Patel Distributors,Distributor,East,Bihar,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,122.04,2,0.35,74.53,36.9,158.65,-27.31
ORD112801,2022-03-16,C030,Thakur General Store,SME,East,West Bengal,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,64.9,26,0.17,36.51,21.4,1400.54,429.88
ORD112802,2023-01-19,C044,Venkat Distributors,Distributor,West,Goa,Retail,P001_FOO,NovaBay Atta 5kg,Food,252.63,1,0.22,149.31,22.44,197.05,25.3
ORD112803,2024-11-07,C016,Pillai Trading,SME,East,Jharkhand,Direct,P001_FOO,NovaBay Atta 5kg,Food,203.32,44,0.01,113.41,25.77,8856.62,3840.81
ORD112804,2023-09-22,C042,Menon Wholesale,Distributor,West,Maharashtra,Retail,P003_BEV,NovaBay Tea 250g,Beverage,168.4,17,0.17,96.76,25.23,2376.12,705.97
ORD112805,2023-09-19,C003,Mehta Retail Chain,Enterprise,West,Maharashtra,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,225.49,33,0.4,165.48,43.59,4464.7,-1039.73
ORD112806,2024-09-10,C019,Srivastava Retail,Enterprise,East,Jharkhand,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,166.27,2,0.16,94.13,22.38,279.33,68.69
ORD112807,2023-02-12,C005,Gupta General Store,SME,West,Maharashtra,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,164.76,33,0.26,104.1,10.03,4023.44,578.11
ORD112808,2023-02-21,C006,Reddy Supermart,Enterprise,North,Delhi,Retail,P003_BEV,NovaBay Tea 250g,Beverage,81.14,43,0.22,48.59,37.32,2721.44,594.75
ORD112809,2023-05-01,C001,Sharma Enterprises,SME,North,Haryana,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,286.27,17,0.07,207.12,46.21,4525.93,958.68
ORD112810,2023-07-02,C003,Mehta Retail Chain,Enterprise,West,Maharashtra,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,262.75,2,0.32,197.11,38.26,357.34,-75.14
ORD112811,2022-11-06,C015,Das Enterprises,Enterprise,North,Haryana,Retail,P001_BEV,NovaBay Juice 1L,Beverage,33.23,20,0.12,19.05,23.7,584.85,180.15
ORD112812,2023-04-27,C024,Agarwal Stores,SME,West,Maharashtra,Direct,P003_PER,NovaBay Lotion 150ml,Personal Care,165.2,18,0.1,126.62,63.56,2676.24,333.52
ORD112813,2024-07-09,C001,Sharma Enterprises,SME,North,Uttar Pradesh,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,77.73,7,0.29,46.15,12.53,386.32,50.74
ORD112814,2024-09-04,C039,Kumar Wholesale,Distributor,West,Maharashtra,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,235.2,30,0.14,186.59,74.77,6068.16,395.69
ORD112815,2023-04-01,C032,Saxena Retail,Enterprise,East,Jharkhand,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,241.73,15,0.2,190.06,47.7,2900.76,2.16
ORD112816,2023-08-20,C004,Singh Wholesale Hub,Distributor,East,West Bengal,Direct,P004_FOO,NovaBay Oil 1L,Food,317.72,23,0.19,180.0,31.79,5919.12,1747.33
ORD112817,2023-07-12,C005,Gupta General Store,SME,West,Rajasthan,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,31.6,30,0.2,17.89,36.24,758.4,185.46
ORD112818,2022-12-23,C016,Pillai Trading,SME,West,Goa,Direct,P002_BEV,NovaBay Water 500ml,Beverage,157.85,39,0.17,93.03,31.87,5109.6,1449.56
ORD112819,2024-02-10,C005,Gupta General Store,SME,West,Goa,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,63.93,25,0.36,39.67,34.07,1022.88,-2.94
ORD112820,2024-07-04,C009,Verma Retail Ltd,Enterprise,North,Haryana,Retail,P002_HOM,NovaBay Cleaner 500ml,Home Care,236.76,22,0.3,131.64,11.19,3646.1,738.83
ORD112821,2023-05-28,C022,Tiwari Wholesale,Distributor,South,Karnataka,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,63.89,44,0.35,40.47,30.16,1827.25,16.41
ORD112822,2024-08-29,C024,Agarwal Stores,SME,East,Jharkhand,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,283.56,19,0.18,211.22,54.44,4417.86,350.24
ORD112823,2023-06-19,C019,Srivastava Retail,Enterprise,West,Rajasthan,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,165.06,15,0.11,106.44,36.41,2203.55,570.54
ORD112824,2022-09-27,C001,Sharma Enterprises,SME,South,Tamil Nadu,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,97.39,32,0.29,76.91,56.54,2212.7,-304.96
ORD112825,2023-05-23,C006,Reddy Supermart,Enterprise,South,Kerala,Direct,P002_PER,NovaBay Soap 100g,Personal Care,139.53,1,0.27,106.14,46.56,101.86,-50.84
ORD112826,2023-03-20,C015,Das Enterprises,Enterprise,West,Rajasthan,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,119.59,2,0.38,70.85,37.45,148.29,-30.86
ORD112827,2023-07-25,C014,Bose Retail Hub,SME,South,Kerala,Direct,P001_FOO,NovaBay Atta 5kg,Food,369.26,21,0.13,233.95,33.22,6746.38,1800.21
ORD112828,2023-07-24,C006,Reddy Supermart,Enterprise,West,Rajasthan,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,117.06,35,0.34,85.62,49.26,2704.09,-341.87
ORD112829,2024-11-20,C033,Rastogi Traders,SME,South,Telangana,Retail,P003_FOO,NovaBay Dal 1kg,Food,293.14,5,0.1,169.82,37.54,1319.13,432.49
ORD112830,2023-11-12,C050,Deshpande Enterprises,Distributor,West,Gujarat,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,100.19,8,0.32,63.1,23.36,545.03,16.87
ORD112831,2022-12-24,C006,Reddy Supermart,Enterprise,South,Telangana,Direct,P003_BEV,NovaBay Tea 250g,Beverage,92.83,9,0.33,57.25,22.96,559.76,21.55
ORD112832,2022-04-09,C003,Mehta Retail Chain,Enterprise,North,Delhi,Wholesale,P004_FOO,NovaBay Oil 1L,Food,159.88,35,0.4,95.39,10.35,3357.48,8.48
ORD112833,2024-03-28,C006,Reddy Supermart,Enterprise,North,Haryana,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,196.65,24,0.35,108.77,14.61,3067.74,442.65
ORD112834,2022-12-25,C028,Patil Wholesale,Distributor,North,Punjab,Retail,P002_BEV,NovaBay Water 500ml,Beverage,49.01,18,0.05,29.61,30.84,838.07,274.25
ORD112835,2022-04-24,C001,Sharma Enterprises,SME,West,Gujarat,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,219.64,31,0.23,132.43,34.15,5242.81,1103.33
ORD112836,2024-07-06,C009,Verma Retail Ltd,Enterprise,West,Gujarat,Retail,P001_BEV,NovaBay Juice 1L,Beverage,95.07,33,0.36,53.85,18.01,2007.88,212.82
ORD112837,2022-10-22,C012,Malhotra Stores,Enterprise,West,Gujarat,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,194.25,48,0.15,115.14,23.11,7925.4,2375.57
ORD112838,2023-06-05,C004,Singh Wholesale Hub,Distributor,West,Goa,Retail,P002_FOO,NovaBay Rice 10kg,Food,362.41,19,0.23,211.82,26.51,5302.06,1250.97
ORD112839,2024-11-24,C006,Reddy Supermart,Enterprise,West,Rajasthan,Direct,P003_BEV,NovaBay Tea 250g,Beverage,103.59,17,0.32,66.91,39.09,1197.5,20.94
ORD112840,2024-07-08,C033,Rastogi Traders,SME,East,Bihar,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,216.72,46,0.07,124.21,37.11,9271.28,3520.51
ORD112841,2024-03-18,C034,Dubey Wholesale,Distributor,South,Kerala,Wholesale,P004_FOO,NovaBay Oil 1L,Food,131.19,15,0.13,84.98,21.35,1712.03,415.98
ORD112842,2024-05-13,C009,Verma Retail Ltd,Enterprise,East,Jharkhand,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,377.52,26,0.29,228.59,17.5,6969.02,1008.18
ORD112843,2024-05-10,C017,Rao Wholesale,Distributor,West,Gujarat,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,154.1,7,0.2,94.39,34.22,862.96,168.01
ORD112844,2023-11-10,C001,Sharma Enterprises,SME,West,Gujarat,Direct,P002_PER,NovaBay Soap 100g,Personal Care,200.92,31,0.3,157.38,78.47,4359.96,-597.29
ORD112845,2024-11-01,C021,Mishra Traders,SME,South,Karnataka,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,286.54,37,0.13,224.72,70.7,9223.72,838.38
ORD112846,2022-01-02,C006,Reddy Supermart,Enterprise,South,Tamil Nadu,Retail,P002_FOO,NovaBay Rice 10kg,Food,307.56,46,0.27,171.61,26.58,10327.86,2407.22
ORD112847,2024-10-05,C029,Jain Enterprises,Enterprise,West,Rajasthan,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,399.74,44,0.18,231.89,32.26,14422.62,4187.2
ORD112848,2023-10-17,C007,Nair Trading Co,SME,South,Telangana,Wholesale,P004_FOO,NovaBay Oil 1L,Food,248.19,29,0.3,145.42,22.56,5038.26,798.52
ORD112849,2022-09-18,C009,Verma Retail Ltd,Enterprise,East,Odisha,Retail,P001_FOO,NovaBay Atta 5kg,Food,249.34,32,0.14,161.18,26.98,6861.84,1677.1
ORD112850,2022-03-10,C002,Patel Distributors,Distributor,North,Uttar Pradesh,Retail,P002_FOO,NovaBay Rice 10kg,Food,287.78,27,0.2,171.49,35.77,6216.05,1550.05
ORD112851,2024-09-18,C012,Malhotra Stores,Enterprise,West,Maharashtra,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,241.39,12,0.21,153.57,27.01,2288.38,418.53
ORD112852,2022-09-09,C019,Srivastava Retail,Enterprise,South,Tamil Nadu,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,291.63,12,0.15,214.74,64.74,2974.63,333.01
ORD112853,2022-09-26,C024,Agarwal Stores,SME,West,Rajasthan,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,61.07,18,0.24,36.37,14.94,835.44,165.84
ORD112854,2022-01-06,C021,Mishra Traders,SME,South,Tamil Nadu,Wholesale,P004_FOO,NovaBay Oil 1L,Food,121.88,48,0.24,73.2,13.51,4446.18,919.07
ORD112855,2023-07-19,C049,Gaikwad Traders,SME,East,Odisha,Direct,P001_HOM,NovaBay Detergent 1kg,Home Care,212.33,40,0.1,125.33,37.08,7643.88,2593.6
ORD112856,2023-11-01,C023,Bajaj Supermart,Enterprise,West,Gujarat,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,173.87,47,0.28,130.49,74.88,5883.76,-324.15
ORD112857,2022-01-12,C004,Singh Wholesale Hub,Distributor,West,Goa,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,193.61,5,0.28,124.32,22.76,697.0,52.64
ORD112858,2022-01-18,C004,Singh Wholesale Hub,Distributor,North,Haryana,Direct,P003_FOO,NovaBay Dal 1kg,Food,384.43,45,0.01,235.97,13.13,17126.36,6494.58
ORD112859,2024-01-07,C009,Verma Retail Ltd,Enterprise,South,Tamil Nadu,Retail,P004_FOO,NovaBay Oil 1L,Food,140.92,2,0.21,84.48,19.19,222.65,34.5
ORD112860,2022-04-19,C050,Deshpande Enterprises,Distributor,West,Rajasthan,Retail,P003_HOM,NovaBay Dishwash 500ml,Home Care,82.62,45,0.14,46.17,33.71,3197.39,1086.03
ORD112861,2022-02-25,C030,Thakur General Store,SME,West,Goa,Direct,P002_HOM,NovaBay Cleaner 500ml,Home Care,231.79,26,0.12,150.27,18.91,5303.36,1377.43
ORD112862,2022-12-31,C005,Gupta General Store,SME,West,Rajasthan,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,92.17,43,0.22,51.96,5.48,3091.38,851.62
ORD112863,2023-05-19,C001,Sharma Enterprises,SME,North,Punjab,Retail,P003_FOO,NovaBay Dal 1kg,Food,307.25,19,0.16,199.38,38.59,4903.71,1076.9
ORD112864,2024-06-06,C006,Reddy Supermart,Enterprise,West,Goa,Retail,P001_FOO,NovaBay Atta 5kg,Food,388.79,13,0.33,218.8,37.66,3386.36,504.3
ORD112865,2023-05-20,C004,Singh Wholesale Hub,Distributor,East,Jharkhand,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,397.45,20,0.32,256.83,35.66,5405.32,233.06
ORD112866,2022-12-30,C017,Rao Wholesale,Distributor,East,Jharkhand,Retail,P002_PER,NovaBay Soap 100g,Personal Care,85.33,9,0.15,64.3,70.15,652.77,3.92
ORD112867,2023-08-04,C017,Rao Wholesale,Distributor,East,Bihar,Direct,P004_HOM,NovaBay Freshener 200ml,Home Care,220.28,6,0.13,126.5,25.8,1149.86,365.06
ORD112868,2023-03-16,C021,Mishra Traders,SME,North,Punjab,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,30.68,24,0.18,17.99,18.93,603.78,153.09
ORD112869,2024-07-14,C027,Kulkarni Trading,SME,East,Bihar,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,173.12,6,0.34,96.36,13.71,685.56,93.69
ORD112870,2022-06-01,C005,Gupta General Store,SME,West,Maharashtra,Retail,P002_PER,NovaBay Soap 100g,Personal Care,131.99,10,0.3,102.94,77.66,923.93,-183.13
ORD112871,2023-02-22,C022,Tiwari Wholesale,Distributor,West,Rajasthan,Retail,P002_BEV,NovaBay Water 500ml,Beverage,123.74,14,0.17,75.6,19.8,1437.86,359.66
ORD112872,2024-10-13,C049,Gaikwad Traders,SME,East,Bihar,Direct,P003_SNA,NovaBay Namkeen 150g,Snacks,112.28,6,0.14,67.39,12.68,579.36,162.34
ORD112873,2022-10-07,C020,Pandey Distributors,Distributor,East,West Bengal,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,129.62,6,0.28,72.37,21.99,559.96,103.75
ORD112874,2024-11-04,C044,Venkat Distributors,Distributor,North,Uttar Pradesh,Direct,P001_FOO,NovaBay Atta 5kg,Food,126.38,47,0.14,69.53,31.57,5108.28,1808.8
ORD112875,2023-01-29,C022,Tiwari Wholesale,Distributor,East,Odisha,Direct,P003_BEV,NovaBay Tea 250g,Beverage,80.83,5,0.2,48.22,38.48,323.32,43.74
ORD112876,2024-10-30,C006,Reddy Supermart,Enterprise,North,Punjab,Direct,P001_PER,NovaBay Shampoo 200ml,Personal Care,265.49,29,0.28,211.26,56.05,5543.43,-639.16
ORD112877,2023-05-17,C002,Patel Distributors,Distributor,North,Delhi,Retail,P003_FOO,NovaBay Dal 1kg,Food,319.37,18,0.15,181.52,37.23,4886.36,1581.77
ORD112878,2023-06-10,C009,Verma Retail Ltd,Enterprise,North,Delhi,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,220.47,43,0.26,161.9,78.54,7015.36,-24.88
ORD112879,2024-07-02,C020,Pandey Distributors,Distributor,West,Maharashtra,Wholesale,P004_FOO,NovaBay Oil 1L,Food,159.53,47,0.23,89.79,39.04,5773.39,1514.22
ORD112880,2022-07-16,C011,Kapoor Traders,SME,North,Uttar Pradesh,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,27.97,25,0.06,16.45,22.69,657.29,223.35
ORD112881,2022-08-14,C007,Nair Trading Co,SME,North,Punjab,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,177.72,39,0.26,109.17,25.74,5129.0,845.63
ORD112882,2023-01-31,C016,Pillai Trading,SME,West,Gujarat,Retail,P003_FOO,NovaBay Dal 1kg,Food,337.77,38,0.12,209.78,29.83,11295.03,3293.56
ORD112883,2024-07-31,C009,Verma Retail Ltd,Enterprise,North,Haryana,Retail,P002_BEV,NovaBay Water 500ml,Beverage,99.02,16,0.22,59.23,30.53,1235.77,257.56
ORD112884,2024-10-28,C009,Verma Retail Ltd,Enterprise,East,Jharkhand,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,199.35,6,0.33,116.71,28.71,801.39,72.42
ORD112885,2023-02-16,C006,Reddy Supermart,Enterprise,East,West Bengal,Retail,P002_HOM,NovaBay Cleaner 500ml,Home Care,91.63,32,0.25,52.57,27.01,2199.12,489.87
ORD112886,2023-10-14,C012,Malhotra Stores,Enterprise,West,Goa,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,279.27,24,0.23,175.79,11.75,5160.91,930.2
ORD112887,2023-11-12,C035,Chaudhary Stores,Enterprise,West,Gujarat,Direct,P004_FOO,NovaBay Oil 1L,Food,222.84,14,0.12,144.02,15.05,2745.39,714.06
ORD112888,2022-12-08,C001,Sharma Enterprises,SME,South,Karnataka,Retail,P003_FOO,NovaBay Dal 1kg,Food,204.77,13,0.19,115.88,14.67,2156.23,635.12
ORD112889,2024-10-14,C003,Mehta Retail Chain,Enterprise,North,Punjab,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,197.17,30,0.35,126.05,36.66,3844.81,26.65
ORD112890,2023-08-23,C002,Patel Distributors,Distributor,South,Karnataka,Retail,P003_FOO,NovaBay Dal 1kg,Food,190.32,2,0.13,110.55,28.45,331.16,81.61
ORD112891,2022-01-11,C047,Bhatt Wholesale,Distributor,West,Goa,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,180.21,5,0.37,100.11,27.99,567.66,39.12
ORD112892,2022-05-29,C009,Verma Retail Ltd,Enterprise,North,Haryana,Wholesale,P002_SNA,NovaBay Biscuits 200g,Snacks,62.75,36,0.24,36.69,12.79,1716.84,383.21
ORD112893,2022-02-12,C044,Venkat Distributors,Distributor,East,West Bengal,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,283.83,5,0.01,206.7,38.82,1404.96,332.64
ORD112894,2024-01-03,C010,Iyer Wholesale,Distributor,North,Punjab,Retail,P002_BEV,NovaBay Water 500ml,Beverage,171.46,32,0.07,99.52,16.77,5102.65,1901.24
ORD112895,2024-07-19,C025,Shah Distributors,Distributor,North,Uttar Pradesh,Direct,P003_HOM,NovaBay Dishwash 500ml,Home Care,157.64,1,0.25,98.49,19.07,118.23,0.67
ORD112896,2022-06-24,C021,Mishra Traders,SME,South,Tamil Nadu,Direct,P001_BEV,NovaBay Juice 1L,Beverage,54.47,9,0.06,32.62,14.4,460.82,152.84
ORD112897,2023-04-21,C027,Kulkarni Trading,SME,East,West Bengal,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,234.87,17,0.14,175.23,71.33,3433.8,383.56
ORD112898,2023-07-28,C018,Khan General Stores,SME,North,Delhi,Direct,P002_FOO,NovaBay Rice 10kg,Food,241.24,5,0.06,141.37,25.55,1133.83,401.43
ORD112899,2023-09-24,C025,Shah Distributors,Distributor,East,Odisha,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,166.21,7,0.13,98.51,26.59,1012.22,296.06
ORD112900,2023-06-06,C022,Tiwari Wholesale,Distributor,South,Kerala,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,117.05,7,0.15,70.98,37.87,696.45,161.72
ORD112901,2024-12-04,C020,Pandey Distributors,Distributor,West,Rajasthan,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,62.0,8,0.32,39.58,13.82,337.28,6.82
ORD112902,2023-06-04,C025,Shah Distributors,Distributor,South,Kerala,Retail,P001_FOO,NovaBay Atta 5kg,Food,131.26,48,0.23,81.33,38.05,4851.37,909.48
ORD112903,2024-04-27,C016,Pillai Trading,SME,East,West Bengal,Direct,P004_PER,NovaBay Facewash 100ml,Personal Care,139.31,13,0.06,109.92,52.71,1702.37,220.7
ORD112904,2024-01-08,C008,Joshi Brothers,Distributor,East,Jharkhand,Direct,P003_BEV,NovaBay Tea 250g,Beverage,141.59,47,0.12,89.42,18.39,5856.16,1635.03
ORD112905,2022-01-27,C050,Deshpande Enterprises,Distributor,South,Kerala,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,58.88,24,0.12,36.39,31.13,1243.55,339.06
ORD112906,2024-05-04,C008,Joshi Brothers,Distributor,West,Gujarat,Direct,P002_SNA,NovaBay Biscuits 200g,Snacks,106.6,6,0.16,68.54,24.84,537.26,101.18
ORD112907,2024-03-22,C013,Chopra Distributors,Distributor,North,Haryana,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,235.49,40,0.15,184.43,43.75,8006.66,585.71
ORD112908,2022-09-22,C015,Das Enterprises,Enterprise,South,Kerala,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,196.21,36,0.12,146.23,78.0,6215.93,873.65
ORD112909,2023-11-12,C027,Kulkarni Trading,SME,East,West Bengal,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,126.2,15,0.27,92.87,78.71,1381.89,-89.87
ORD112910,2022-06-04,C021,Mishra Traders,SME,West,Rajasthan,Wholesale,P003_HOM,NovaBay Dishwash 500ml,Home Care,237.28,41,0.1,135.62,29.36,8755.63,3165.85
ORD112911,2023-08-04,C003,Mehta Retail Chain,Enterprise,West,Goa,Retail,P003_SNA,NovaBay Namkeen 150g,Snacks,110.19,15,0.22,69.82,16.52,1289.22,225.4
ORD112912,2024-05-23,C025,Shah Distributors,Distributor,South,Karnataka,Wholesale,P001_SNA,NovaBay Chips 100g,Snacks,87.79,16,0.33,51.67,11.38,941.11,103.01
ORD112913,2023-07-29,C008,Joshi Brothers,Distributor,East,Odisha,Retail,P003_BEV,NovaBay Tea 250g,Beverage,172.08,14,0.12,100.79,21.07,2120.03,687.9
ORD112914,2024-06-10,C019,Srivastava Retail,Enterprise,West,Rajasthan,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,189.19,16,0.16,115.04,13.31,2542.71,688.76
ORD112915,2024-09-09,C032,Saxena Retail,Enterprise,West,Gujarat,Direct,P004_FOO,NovaBay Oil 1L,Food,147.08,40,0.12,94.99,20.62,5177.22,1357.0
ORD112916,2024-02-12,C028,Patil Wholesale,Distributor,South,Telangana,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,33.8,44,0.21,20.4,30.94,1174.89,246.35
ORD112917,2022-02-25,C019,Srivastava Retail,Enterprise,North,Uttar Pradesh,Retail,P001_SNA,NovaBay Chips 100g,Snacks,31.92,34,0.04,18.49,16.6,1041.87,396.61
ORD112918,2022-03-13,C011,Kapoor Traders,SME,East,Jharkhand,Retail,P002_BEV,NovaBay Water 500ml,Beverage,39.75,28,0.09,23.2,10.38,1012.83,352.85
ORD112919,2024-11-07,C003,Mehta Retail Chain,Enterprise,East,West Bengal,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,197.91,39,0.4,109.39,17.73,4631.09,347.15
ORD112920,2022-06-15,C020,Pandey Distributors,Distributor,East,Bihar,Retail,P003_BEV,NovaBay Tea 250g,Beverage,144.95,3,0.07,86.09,15.61,404.41,130.53
ORD112921,2022-11-16,C040,Shukla Enterprises,SME,West,Rajasthan,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,68.58,11,0.36,41.86,9.21,482.8,13.13
ORD112922,2022-12-12,C007,Nair Trading Co,SME,South,Telangana,Retail,P002_FOO,NovaBay Rice 10kg,Food,363.74,4,0.08,203.63,25.69,1338.56,498.35
ORD112923,2022-09-05,C033,Rastogi Traders,SME,South,Karnataka,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,99.1,36,0.11,54.54,27.51,3175.16,1184.21
ORD112924,2022-11-26,C019,Srivastava Retail,Enterprise,East,Odisha,Retail,P003_FOO,NovaBay Dal 1kg,Food,322.14,15,0.08,188.04,38.08,4445.53,1586.85
ORD112925,2022-02-26,C013,Chopra Distributors,Distributor,East,Odisha,Direct,P003_FOO,NovaBay Dal 1kg,Food,147.48,2,0.01,92.37,37.24,292.01,70.03
ORD112926,2023-05-30,C001,Sharma Enterprises,SME,North,Haryana,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,273.68,41,0.25,151.55,18.9,8415.66,2183.21
